id,Kierowca_id,Autobus_id,Data_przejazdu_ID,Przystanek_koncowy_id,Przystanek_poczatkowy_id,Bilet_id
4507,8,253,691,303,298,1174
4508,212,120,642,152,95,2054
4509,12,56,780,314,361,560
4510,275,64,295,346,337,858
4511,7,19,749,94,78,1823
4512,1,11,730,102,1,2488
4513,262,139,582,365,92,1350
4514,33,67,706,218,116,567
4515,206,190,544,71,382,1858
4516,168,110,247,80,316,2037
4517,79,54,675,88,289,1666
4518,118,60,276,360,35,694
4519,279,130,532,348,278,2302
4520,266,102,547,174,392,1737
4521,195,22,662,238,189,406
4522,73,213,710,17,188,1575
4523,143,74,375,15,59,1394
4524,66,53,552,2,79,1992
4525,249,137,291,64,176,2351
4526,274,87,537,50,370,2043
4527,68,187,731,298,238,2410
4528,52,146,56,301,384,784
4529,269,49,361,54,242,879
4530,31,72,752,161,247,336
4531,104,171,755,368,390,2010
4532,138,60,21,13,18,148
4533,13,241,286,137,52,1263
4534,245,72,726,359,185,87
4535,233,110,499,123,144,542
4536,222,34,791,96,326,2749
4537,279,259,182,353,117,1515
4538,3,78,387,125,49,2238
4539,193,268,495,330,86,2078
4540,33,193,468,345,30,2930
4541,10,211,85,379,318,2901
4542,105,44,493,46,38,2036
4543,202,11,661,18,128,2928
4544,79,272,165,85,33,2041
4545,136,106,446,46,92,16
4546,27,52,356,286,321,2914
4547,82,203,204,397,138,473
4548,213,69,641,196,316,801
4549,196,231,718,312,175,1663
4550,284,226,116,334,142,825
4551,12,57,564,181,128,2887
4552,226,230,309,50,210,2801
4553,254,164,361,217,381,104
4554,179,221,500,359,21,2243
4555,89,223,138,369,252,815
4556,283,166,268,115,32,669
4557,5,120,638,141,170,1013
4558,225,188,210,360,312,228
4559,147,77,36,177,249,1109
4560,178,154,125,239,227,2525
4561,190,15,551,357,310,2957
4562,68,144,56,249,177,2442
4563,78,109,229,125,116,61
4564,129,270,683,45,123,1947
4565,86,231,566,188,118,1793
4566,81,214,793,295,3,479
4567,99,208,266,130,287,2595
4568,56,111,113,357,149,2832
4569,4,131,57,154,278,2964
4570,129,107,743,316,21,2489
4571,233,150,193,242,172,1110
4572,34,131,83,3,177,548
4573,290,271,311,338,239,121
4574,147,253,622,378,299,1967
4575,109,130,268,75,175,791
4576,55,193,241,248,38,2612
4577,208,165,495,99,238,112
4578,271,113,58,283,136,2717
4579,152,114,487,332,171,1171
4580,63,97,271,343,117,543
4581,19,63,227,289,391,2010
4582,254,175,260,323,257,1692
4583,287,254,57,314,280,1388
4584,165,113,650,160,148,914
4585,249,172,661,385,163,1157
4586,131,107,679,390,332,593
4587,126,87,197,364,32,2111
4588,198,227,793,390,395,660
4589,204,173,23,323,234,1225
4590,188,3,372,59,357,980
4591,162,33,250,186,185,2210
4592,279,272,380,390,167,1692
4593,238,7,63,149,389,1554
4594,170,230,189,347,25,956
4595,165,126,172,70,397,855
4596,129,30,761,109,271,953
4597,201,236,538,5,198,2742
4598,45,99,704,355,169,1727
4599,72,188,19,47,273,2897
4600,249,190,325,342,224,810
4601,128,63,181,32,175,2048
4602,227,257,540,213,38,1828
4603,54,154,428,320,138,1320
4604,130,183,546,399,129,392
4605,93,213,47,143,72,2167
4606,14,255,775,378,128,1395
4607,18,24,332,289,193,1418
4608,50,69,462,15,302,880
4609,298,118,3,125,365,1352
4610,56,134,745,239,377,1841
4611,61,128,707,206,306,2495
4612,297,68,402,157,250,2853
4613,183,200,320,293,361,2941
4614,212,6,78,210,93,2756
4615,91,22,388,84,169,83
4616,71,105,745,94,335,1654
4617,266,223,653,86,38,2382
4618,292,121,369,70,216,2115
4619,61,230,567,334,64,2184
4620,161,152,390,38,167,1274
4621,263,224,770,301,314,1286
4622,57,22,41,398,316,1462
4623,12,147,746,82,316,589
4624,213,270,584,153,78,1036
4625,266,157,210,23,250,1732
4626,259,11,411,317,247,2476
4627,163,115,258,281,16,2017
4628,259,174,130,140,178,1463
4629,221,224,606,371,217,2365
4630,79,38,315,95,103,476
4631,165,207,54,34,161,998
4632,191,127,588,378,3,1464
4633,199,48,37,306,13,428
4634,110,175,346,352,120,867
4635,161,37,551,335,229,642
4636,169,155,77,60,169,2516
4637,248,244,295,288,169,1434
4638,227,270,539,162,223,2711
4639,41,265,64,186,48,473
4640,262,261,598,56,356,603
4641,34,97,681,303,116,508
4642,247,203,305,110,11,1969
4643,118,49,203,390,51,1741
4644,55,36,425,32,123,2149
4645,7,104,466,295,86,153
4646,84,23,800,234,155,792
4647,152,210,536,303,89,2913
4648,182,260,70,90,207,1971
4649,46,262,704,89,345,533
4650,167,230,672,13,41,327
4651,1,114,276,231,40,2819
4652,126,266,287,282,201,2412
4653,295,131,239,23,292,2031
4654,201,74,444,206,33,2636
4655,133,268,701,217,199,665
4656,162,249,93,361,393,1067
4657,122,144,200,234,374,1851
4658,119,129,796,386,181,167
4659,130,1,788,113,347,1622
4660,241,141,122,59,377,1491
4661,256,100,480,127,202,853
4662,158,222,537,350,110,2800
4663,43,10,480,278,284,961
4664,130,223,186,229,147,2189
4665,176,157,392,184,130,1195
4666,252,83,619,228,248,1204
4667,63,236,654,400,269,187
4668,235,97,411,5,179,1550
4669,281,30,463,129,253,2534
4670,128,86,210,268,253,1803
4671,178,51,380,100,395,2496
4672,125,141,438,111,93,579
4673,37,259,173,280,19,2856
4674,203,273,199,313,205,2773
4675,106,93,687,76,200,2057
4676,274,207,373,305,368,2213
4677,76,9,116,203,187,1905
4678,78,138,559,146,263,719
4679,146,4,484,110,129,2205
4680,188,214,642,379,344,2011
4681,197,34,134,7,155,2822
4682,171,76,800,326,203,2764
4683,167,153,58,352,385,257
4684,26,5,437,333,134,835
4685,246,214,66,351,69,2258
4686,102,50,81,271,166,1819
4687,93,41,142,6,234,358
4688,236,66,413,199,374,1653
4689,202,89,697,280,22,331
4690,47,146,207,103,396,2094
4691,238,142,424,164,356,2801
4692,234,242,509,381,337,969
4693,170,225,22,268,355,2103
4694,119,97,433,278,332,2783
4695,15,186,240,230,341,1784
4696,277,21,56,242,15,2580
4697,232,115,70,400,368,2320
4698,67,145,589,209,395,2740
4699,150,125,793,301,147,1926
4700,167,81,761,154,314,2300
4701,87,126,729,6,32,1039
4702,117,256,475,368,398,1720
4703,146,167,389,337,196,1911
4704,98,14,449,142,110,2337
4705,36,157,280,340,308,36
4706,210,151,48,110,37,1732
4707,294,210,255,40,384,1053
4708,273,161,107,144,145,1233
4709,106,115,504,176,276,2945
4710,253,26,447,324,305,710
4711,262,172,59,107,283,2059
4712,3,165,531,43,298,1606
4713,241,265,329,62,60,1272
4714,19,117,693,234,96,1070
4715,211,86,614,345,61,861
4716,118,1,703,169,49,2082
4717,125,119,318,258,351,311
4718,34,136,407,308,246,2971
4719,118,174,36,350,17,2693
4720,109,160,610,312,212,1875
4721,233,158,65,153,377,734
4722,104,53,135,104,232,765
4723,196,198,470,29,376,1895
4724,16,187,25,33,380,403
4725,157,219,152,118,343,2179
4726,271,232,368,212,316,2357
4727,256,60,680,306,83,1167
4728,91,9,585,83,266,2772
4729,109,260,182,181,380,1580
4730,64,88,292,37,221,2944
4731,258,124,549,184,164,2060
4732,16,224,748,72,230,1593
4733,239,19,508,136,11,1090
4734,206,34,773,170,337,2556
4735,54,135,737,122,182,2347
4736,282,15,759,175,347,401
4737,87,253,625,103,105,2699
4738,101,16,191,354,305,1918
4739,31,115,13,87,248,1105
4740,10,25,676,347,277,293
4741,69,257,481,232,133,1327
4742,174,242,750,23,194,1
4743,219,220,493,218,66,1229
4744,28,3,781,111,91,4
4745,289,37,498,314,61,1035
4746,144,95,630,117,195,856
4747,83,254,375,169,398,2220
4748,78,222,433,343,183,2986
4749,107,75,356,49,216,467
4750,231,15,390,105,308,1446
4751,148,272,480,248,97,1346
4752,157,155,512,198,264,2008
4753,128,264,219,214,203,2848
4754,207,81,262,235,180,391
4755,294,265,184,280,336,2904
4756,100,28,43,371,98,2474
4757,11,120,180,6,137,617
4758,205,45,721,330,206,592
4759,57,29,116,75,305,694
4760,19,178,368,229,5,683
4761,65,106,485,368,120,1972
4762,139,126,25,190,5,2979
4763,219,43,648,213,394,1212
4764,81,264,383,55,180,587
4765,253,206,469,155,129,2256
4766,90,119,480,290,319,1946
4767,284,238,267,201,72,1882
4768,237,205,649,242,79,725
4769,109,154,100,235,177,809
4770,227,172,790,117,174,1958
4771,203,101,454,42,267,245
4772,38,173,694,318,72,2927
4773,56,100,697,263,18,1790
4774,271,187,220,95,109,2684
4775,176,20,133,191,133,1181
4776,61,37,261,23,300,1902
4777,101,264,177,60,291,1537
4778,262,226,126,262,155,2308
4779,39,103,345,168,197,1139
4780,46,29,219,268,79,1314
4781,211,52,396,27,286,2079
4782,294,123,306,128,266,1144
4783,172,103,700,216,363,2312
4784,6,51,29,224,396,2012
4785,298,46,745,147,332,528
4786,275,126,62,256,80,454
4787,190,61,199,52,129,2741
4788,246,99,638,203,238,1000
4789,123,159,95,77,171,624
4790,3,104,291,22,116,2295
4791,140,249,321,362,386,1597
4792,197,94,207,240,88,1697
4793,112,97,36,234,75,2405
4794,272,272,396,34,20,2099
4795,73,116,486,170,202,206
4796,144,274,28,345,221,447
4797,24,69,708,255,108,1222
4798,264,71,573,252,45,606
4799,6,44,786,20,93,1195
4800,148,61,728,299,324,2606
4801,227,188,313,64,157,2992
4802,87,53,636,101,117,2955
4803,253,163,16,378,191,908
4804,111,224,416,234,248,2025
4805,67,75,348,292,57,2681
4806,111,102,517,389,258,288
4807,241,197,62,113,275,974
4808,217,79,642,47,3,1321
4809,205,72,655,152,344,61
4810,154,29,94,154,248,2622
4811,42,100,617,182,278,1947
4812,164,202,674,121,100,2031
4813,8,85,293,223,43,361
4814,65,217,533,262,95,984
4815,278,238,448,21,216,1340
4816,224,191,773,202,173,2813
4817,263,193,176,66,326,2601
4818,156,218,601,92,199,592
4819,42,197,717,387,223,1756
4820,140,167,4,15,222,1510
4821,236,264,557,231,138,2718
4822,221,168,23,217,164,2967
4823,112,267,667,387,27,2065
4824,203,84,674,381,292,207
4825,272,4,510,196,176,420
4826,143,223,637,363,388,1184
4827,220,35,217,24,288,1665
4828,106,40,623,359,146,1547
4829,250,98,482,115,102,2778
4830,114,263,295,389,179,565
4831,232,224,638,340,165,1317
4832,294,219,665,247,395,1719
4833,74,232,249,369,367,336
4834,148,85,497,324,306,2200
4835,187,35,676,39,179,1318
4836,1,189,375,104,245,1414
4837,135,136,264,290,202,789
4838,270,190,25,86,43,2542
4839,34,107,299,271,219,1177
4840,121,31,437,191,211,939
4841,262,112,503,268,362,1399
4842,95,253,72,335,326,1360
4843,192,76,52,180,258,923
4844,115,26,734,208,226,1743
4845,25,94,484,181,147,366
4846,261,112,519,143,97,116
4847,288,14,788,349,92,2591
4848,276,91,212,285,400,1651
4849,218,219,639,166,35,2214
4850,2,260,603,298,164,759
4851,265,88,444,95,51,2788
4852,157,164,263,344,223,2378
4853,18,22,662,150,82,1366
4854,17,196,409,303,138,1397
4855,165,49,589,398,94,1257
4856,229,109,406,162,342,1015
4857,76,69,607,74,121,1850
4858,223,210,616,356,164,1771
4859,42,161,116,153,165,1176
4860,67,145,780,222,149,2162
4861,180,117,155,324,138,365
4862,258,74,589,293,189,738
4863,70,99,481,156,139,111
4864,76,26,672,48,267,1449
4865,50,4,157,278,29,1204
4866,160,32,658,259,137,2681
4867,58,202,393,95,320,1892
4868,214,62,433,354,310,2277
4869,76,163,528,162,83,1055
4870,116,137,260,374,182,605
4871,247,207,595,321,312,1255
4872,92,176,456,71,379,2117
4873,121,87,459,27,368,9
4874,284,186,18,59,187,2225
4875,170,19,731,196,80,2640
4876,157,202,349,94,239,618
4877,263,244,471,65,126,1913
4878,179,33,418,395,95,514
4879,29,79,741,174,127,2078
4880,283,260,790,198,387,319
4881,156,206,400,390,327,2386
4882,289,43,61,293,36,2319
4883,96,122,81,298,118,424
4884,294,136,608,303,144,990
4885,226,255,488,116,40,2759
4886,41,63,509,225,73,2960
4887,290,7,56,397,268,2613
4888,270,118,742,218,219,743
4889,230,109,161,172,375,663
4890,119,60,57,184,361,563
4891,233,11,340,72,281,94
4892,290,65,489,12,223,260
4893,109,65,619,43,142,2563
4894,264,273,240,147,180,1839
4895,72,16,301,147,174,2633
4896,148,158,361,271,258,2112
4897,289,218,716,260,308,727
4898,204,119,787,103,268,1572
4899,41,274,523,237,154,1901
4900,51,105,317,258,356,2339
4901,3,197,135,136,142,2018
4902,2,196,109,182,366,343
4903,300,149,78,368,120,2521
4904,199,265,640,261,385,1080
4905,42,122,129,160,70,1195
4906,240,11,70,256,211,1624
4907,103,51,71,119,145,2016
4908,58,262,537,19,36,220
4909,225,63,179,124,155,836
4910,166,30,554,392,289,2136
4911,63,195,414,330,60,751
4912,188,219,634,55,355,883
4913,54,84,321,155,384,1151
4914,218,102,581,39,57,389
4915,94,64,118,110,139,1665
4916,196,190,1,204,231,853
4917,206,248,589,207,65,2655
4918,65,152,267,285,368,1498
4919,221,37,533,48,187,1772
4920,272,60,738,68,139,329
4921,20,190,356,149,49,437
4922,170,14,129,159,343,1032
4923,259,191,104,105,265,2100
4924,202,217,239,110,49,633
4925,211,12,446,104,289,1719
4926,48,43,750,280,45,782
4927,220,93,109,113,323,105
4928,289,80,456,320,105,2405
4929,80,271,523,356,161,2453
4930,274,123,751,28,152,2556
4931,216,242,662,193,294,438
4932,233,235,180,105,355,2419
4933,191,182,631,396,84,1451
4934,161,88,48,369,365,2199
4935,15,2,462,69,84,596
4936,288,65,585,128,88,504
4937,226,197,677,307,333,1765
4938,16,21,46,384,255,1105
4939,261,189,730,364,85,2143
4940,192,248,642,172,309,449
4941,77,244,347,156,310,1812
4942,13,95,660,324,90,34
4943,85,228,783,218,288,778
4944,161,191,470,357,95,1442
4945,81,100,716,280,150,2597
4946,279,175,302,92,294,385
4947,51,124,282,369,365,1852
4948,163,103,601,117,211,434
4949,107,4,642,162,397,999
4950,51,267,761,277,382,1097
4951,57,95,382,263,81,2516
4952,10,44,585,299,123,1238
4953,160,24,428,28,103,1945
4954,215,52,9,343,60,2413
4955,126,43,459,32,283,514
4956,188,191,707,91,91,1480
4957,53,176,528,329,267,2954
4958,54,142,429,86,267,1228
4959,199,135,794,347,383,71
4960,149,203,46,144,177,2635
4961,98,31,756,201,295,175
4962,239,154,403,91,53,2914
4963,11,24,750,193,215,275
4964,248,250,242,58,360,1636
4965,213,207,696,84,348,135
4966,67,21,321,131,294,2169
4967,33,234,248,254,83,564
4968,106,263,361,166,268,2824
4969,142,224,246,392,358,648
4970,172,89,133,345,252,2075
4971,33,201,793,25,305,2005
4972,30,269,718,190,116,1518
4973,23,262,140,351,88,1171
4974,94,170,658,150,165,2790
4975,276,162,115,362,302,1286
4976,47,190,690,303,372,145
4977,36,174,576,318,27,2570
4978,275,178,411,359,365,2240
4979,127,181,359,248,50,961
4980,196,146,615,145,361,675
4981,84,96,405,124,304,1612
4982,111,55,29,318,189,2971
4983,24,41,217,271,365,1860
4984,42,221,707,72,334,2170
4985,190,9,344,301,338,1060
4986,220,206,630,320,154,503
4987,6,250,749,297,127,749
4988,98,245,241,168,268,1571
4989,212,152,438,316,345,2500
4990,272,47,765,15,374,1303
4991,123,159,483,305,13,210
4992,276,275,512,137,360,2848
4993,50,211,474,344,1,1065
4994,59,66,399,119,242,2476
4995,75,177,522,384,117,2973
4996,125,7,723,11,27,1162
4997,153,160,794,17,120,2867
4998,206,238,268,161,63,2892
4999,97,149,550,255,99,443
5000,271,235,129,302,391,765
5001,36,270,36,142,55,885
5002,268,57,505,77,178,193
5003,204,212,710,210,303,1352
5004,140,237,55,153,126,1597
5005,230,95,99,361,125,527
5006,168,225,728,103,235,1268
5007,160,142,495,203,321,1609
5008,79,227,659,62,52,590
5009,113,247,426,372,52,126
5010,194,77,600,288,233,1073
5011,16,182,145,5,199,1901
5012,225,129,230,320,31,1416
5013,236,219,81,264,44,889
5014,249,88,444,355,288,583
5015,25,205,770,94,357,3000
5016,160,211,95,344,107,1878
5017,183,191,8,381,338,2143
5018,227,48,487,156,267,41
5019,154,79,421,90,388,1166
5020,120,239,29,317,5,1663
5021,27,223,669,106,330,1454
5022,269,121,121,326,267,2261
5023,28,234,470,37,333,2107
5024,13,261,406,42,364,2491
5025,48,155,318,163,310,992
5026,8,97,739,313,30,1989
5027,173,132,37,182,163,1238
5028,81,111,746,399,127,729
5029,56,178,25,15,189,2985
5030,283,75,760,239,308,2298
5031,248,79,752,295,254,2779
5032,282,177,415,179,113,1563
5033,156,180,385,168,391,2942
5034,111,182,45,21,155,945
5035,12,269,142,282,397,2415
5036,15,228,300,312,328,2857
5037,65,15,442,71,11,846
5038,233,37,729,400,49,2517
5039,114,127,537,159,146,1049
5040,35,145,17,387,66,2423
5041,27,5,720,399,379,2820
5042,84,123,421,392,58,1698
5043,276,59,23,346,57,144
5044,38,258,161,140,234,1085
5045,92,107,733,6,62,1607
5046,124,182,627,255,350,2803
5047,187,60,346,178,98,2457
5048,254,223,277,337,12,1592
5049,166,113,373,230,165,2889
5050,26,179,8,29,72,39
5051,12,103,187,301,42,985
5052,102,245,699,275,320,1780
5053,88,45,50,303,65,2715
5054,268,240,425,137,150,1274
5055,75,12,7,93,89,428
5056,192,214,212,47,247,2442
5057,293,39,128,109,162,2680
5058,258,161,618,265,18,155
5059,74,257,597,358,168,2289
5060,268,150,254,391,378,1581
5061,96,234,620,389,327,1049
5062,244,139,496,83,53,1675
5063,24,210,501,225,86,1891
5064,220,231,184,395,163,2663
5065,135,139,552,83,2,405
5066,144,266,568,101,43,360
5067,54,210,107,81,397,2451
5068,95,28,551,288,24,2290
5069,232,223,572,68,295,1280
5070,165,241,268,129,333,1966
5071,216,271,580,281,77,2387
5072,41,166,531,1,342,2987
5073,206,237,564,375,1,2710
5074,2,143,325,177,80,2720
5075,75,263,384,50,36,2737
5076,248,9,155,283,100,900
5077,64,257,94,156,199,1093
5078,152,95,80,107,310,2374
5079,67,199,88,71,5,524
5080,196,188,576,28,95,1356
5081,210,113,330,44,232,1644
5082,215,195,712,77,222,173
5083,146,157,475,153,50,1879
5084,117,249,50,358,66,1467
5085,233,111,791,206,6,1156
5086,145,254,264,54,204,547
5087,215,131,695,217,33,405
5088,91,239,617,117,360,1278
5089,4,238,512,358,158,2983
5090,253,205,272,43,37,1858
5091,228,41,7,265,243,2437
5092,32,108,194,355,236,1904
5093,202,72,531,377,242,711
5094,83,72,151,395,50,1976
5095,23,173,724,132,66,2465
5096,233,190,672,45,352,690
5097,30,129,210,257,245,2398
5098,195,155,542,223,276,946
5099,141,14,758,58,119,925
5100,76,238,118,63,267,965
5101,85,22,500,322,249,214
5102,264,228,669,273,338,2853
5103,285,242,686,99,233,2357
5104,271,194,91,73,104,2255
5105,106,160,238,100,324,846
5106,43,111,74,181,227,2756
5107,83,78,402,370,35,1339
5108,289,242,644,280,285,866
5109,4,11,522,19,37,161
5110,15,16,631,314,252,2347
5111,208,15,367,143,129,658
5112,97,104,177,161,181,418
5113,106,123,139,306,290,1721
5114,92,10,283,326,42,987
5115,26,255,462,155,388,1060
5116,209,60,100,84,240,1920
5117,59,94,722,141,199,523
5118,102,18,177,347,261,1044
5119,191,199,635,248,95,1243
5120,122,109,601,29,31,503
5121,167,271,581,327,262,52
5122,202,207,207,338,345,1519
5123,141,227,452,96,139,804
5124,58,97,318,120,396,753
5125,289,93,319,68,311,1403
5126,56,224,313,375,340,1187
5127,60,179,378,186,234,1908
5128,236,69,252,374,290,170
5129,148,40,465,294,144,2964
5130,148,43,417,13,188,328
5131,191,63,718,295,156,2060
5132,251,190,503,112,395,141
5133,170,60,584,334,317,1664
5134,182,104,699,20,17,391
5135,98,97,559,299,125,503
5136,293,87,588,155,391,1775
5137,159,173,475,393,278,2289
5138,252,174,535,104,98,2794
5139,265,211,328,138,194,2516
5140,223,33,285,355,138,740
5141,206,10,346,174,94,1306
5142,200,40,237,314,2,2827
5143,291,272,28,227,6,609
5144,235,12,712,41,373,2318
5145,48,228,98,379,177,2923
5146,102,85,322,44,260,897
5147,97,140,517,77,39,503
5148,81,98,222,123,198,2854
5149,158,60,30,357,4,344
5150,218,131,257,3,203,2197
5151,62,217,670,386,106,329
5152,179,95,760,386,173,1413
5153,249,263,612,328,224,1639
5154,32,18,787,270,148,2616
5155,75,63,601,214,206,1204
5156,170,142,329,76,152,2048
5157,167,20,734,349,289,1363
5158,57,176,365,32,19,1716
5159,51,105,119,86,313,1493
5160,135,145,551,400,250,2589
5161,260,141,651,23,5,2848
5162,212,59,191,306,141,301
5163,145,183,377,287,399,1510
5164,98,74,300,191,52,975
5165,75,196,512,41,280,1582
5166,233,16,250,89,123,2013
5167,103,250,488,18,101,2757
5168,199,162,235,199,95,766
5169,271,14,47,101,226,959
5170,41,49,779,367,229,2083
5171,259,247,713,160,331,408
5172,244,11,781,230,388,222
5173,75,83,223,200,288,601
5174,260,185,625,231,379,1142
5175,122,33,740,276,281,1825
5176,246,12,309,136,343,305
5177,280,144,632,268,64,2543
5178,248,37,159,399,65,1837
5179,243,124,700,241,84,1286
5180,189,108,76,183,205,2538
5181,281,110,113,100,158,2596
5182,112,210,704,183,79,2896
5183,269,104,571,343,157,2919
5184,13,275,456,134,242,1742
5185,236,160,617,323,376,2469
5186,108,236,547,52,196,2373
5187,235,267,587,236,191,2914
5188,63,134,638,157,128,902
5189,66,175,372,384,112,2763
5190,127,259,305,344,304,1508
5191,201,209,684,307,39,277
5192,119,177,141,370,250,1884
5193,53,102,192,294,169,980
5194,12,89,359,24,281,106
5195,256,151,682,282,30,2077
5196,300,189,789,363,211,643
5197,113,72,782,70,203,998
5198,296,109,364,56,225,2670
5199,170,204,242,109,239,836
5200,176,101,255,265,29,559
5201,75,247,270,236,96,1987
5202,283,42,299,377,245,2680
5203,180,235,656,329,92,2534
5204,24,243,203,182,151,67
5205,48,269,484,240,33,1903
5206,131,81,471,28,174,2606
5207,169,259,247,391,194,1511
5208,254,22,197,294,311,22
5209,43,157,263,275,306,2188
5210,257,4,668,227,357,1369
5211,52,250,780,223,160,1071
5212,56,173,98,54,131,357
5213,250,237,770,335,6,2259
5214,123,7,688,267,323,2520
5215,239,150,256,64,231,957
5216,34,217,342,129,290,2576
5217,13,218,76,24,370,1805
5218,251,118,189,171,168,2730
5219,204,183,525,356,57,2114
5220,31,40,455,332,145,2256
5221,94,88,331,89,332,1910
5222,178,132,171,45,337,2849
5223,41,267,182,112,125,2798
5224,102,87,666,189,188,302
5225,202,268,319,337,136,736
5226,259,271,149,77,159,861
5227,185,167,232,139,114,1814
5228,122,231,66,111,219,2291
5229,39,14,199,84,20,61
5230,197,178,648,21,251,1399
5231,38,176,383,198,116,2796
5232,54,219,76,107,210,1181
5233,285,13,688,163,53,1834
5234,27,81,334,161,361,2873
5235,215,129,441,113,51,2993
5236,173,110,217,64,112,1576
5237,278,41,573,224,181,2518
5238,165,145,681,1,281,267
5239,232,78,45,10,391,1394
5240,89,144,740,146,21,38
5241,52,68,191,65,110,322
5242,237,68,635,27,11,1911
5243,246,265,202,176,91,1651
5244,35,77,266,270,353,966
5245,119,8,549,220,343,786
5246,62,251,285,333,164,1675
5247,154,179,299,304,60,356
5248,278,246,488,36,346,2549
5249,76,17,599,253,390,149
5250,112,19,253,305,313,1134
5251,218,247,408,395,66,756
5252,77,199,331,236,366,862
5253,111,198,148,266,160,950
5254,189,78,723,75,122,2229
5255,166,205,750,230,92,1718
5256,163,220,253,77,172,727
5257,202,124,482,364,343,1887
5258,66,155,198,84,173,1332
5259,207,40,560,274,198,1944
5260,176,156,163,173,121,1436
5261,225,39,168,13,229,547
5262,41,85,755,3,383,894
5263,251,175,788,362,285,1612
5264,29,135,208,210,353,2178
5265,223,30,574,122,307,152
5266,15,88,432,314,122,1467
5267,186,63,717,213,326,1549
5268,71,189,10,177,20,1634
5269,57,89,408,107,310,1187
5270,84,169,104,396,281,335
5271,86,186,783,86,19,1025
5272,67,230,123,22,329,1892
5273,96,127,673,139,270,2283
5274,174,241,638,52,143,503
5275,136,163,167,237,205,131
5276,287,24,417,310,238,2333
5277,62,266,655,146,260,211
5278,72,155,680,122,98,2298
5279,287,64,782,348,209,2777
5280,254,112,767,79,218,1611
5281,230,128,266,113,114,2045
5282,238,252,54,243,21,2248
5283,162,194,479,214,181,154
5284,251,131,295,109,383,2830
5285,97,204,704,237,311,96
5286,276,185,165,358,41,2603
5287,237,119,426,178,237,369
5288,250,157,687,201,9,1535
5289,243,181,751,165,292,1824
5290,264,193,648,266,35,211
5291,173,112,383,379,245,363
5292,177,75,306,235,253,1280
5293,70,56,514,72,68,494
5294,73,91,652,97,179,2700
5295,64,248,748,286,165,696
5296,21,138,146,28,113,2572
5297,244,200,679,261,309,2493
5298,179,62,382,285,326,2378
5299,132,127,258,45,83,3
5300,1,271,310,67,299,1225
5301,67,102,63,265,17,2279
5302,94,201,312,48,377,521
5303,162,89,440,265,335,419
5304,172,225,209,267,229,2296
5305,118,211,684,162,144,2819
5306,142,251,412,319,51,1428
5307,136,148,278,17,353,519
5308,283,273,163,240,16,2747
5309,8,245,86,169,4,1096
5310,119,211,777,154,293,1351
5311,129,54,178,17,44,2101
5312,154,194,555,189,355,321
5313,91,151,734,201,219,644
5314,137,151,797,8,110,1190
5315,296,81,556,265,110,444
5316,113,5,648,28,23,427
5317,45,185,521,328,324,1246
5318,256,203,86,381,373,518
5319,144,214,750,55,50,1042
5320,133,109,578,119,87,1129
5321,294,245,611,386,21,2216
5322,2,156,736,397,22,561
5323,296,110,699,62,355,876
5324,47,127,249,117,135,2346
5325,15,264,453,146,130,1513
5326,262,148,772,213,70,2714
5327,106,217,374,275,262,707
5328,167,88,734,319,159,435
5329,180,239,123,251,238,1136
5330,289,26,504,259,181,9
5331,226,179,327,54,76,2173
5332,18,177,391,145,269,2429
5333,289,232,369,106,178,2945
5334,26,41,591,82,65,605
5335,283,193,391,198,253,250
5336,1,180,29,400,161,2187
5337,16,91,724,337,222,1679
5338,267,43,323,93,379,1115
5339,117,257,401,296,80,1969
5340,186,186,20,49,24,228
5341,120,204,310,234,245,478
5342,232,44,558,252,99,2591
5343,283,91,707,339,134,2485
5344,265,61,397,225,219,496
5345,2,275,418,229,40,1918
5346,198,45,161,2,20,1273
5347,254,108,658,302,284,537
5348,233,271,544,304,131,694
5349,17,99,178,62,253,1194
5350,202,187,309,315,226,2583
5351,96,49,211,181,371,1894
5352,99,183,529,113,282,1300
5353,47,37,774,22,306,418
5354,197,156,25,124,246,2278
5355,139,210,257,316,59,991
5356,246,78,473,10,137,2377
5357,204,256,763,359,93,2315
5358,267,2,503,95,24,2297
5359,11,275,5,324,182,1470
5360,13,265,337,79,232,2790
5361,54,189,404,341,143,1172
5362,274,66,603,314,99,2281
5363,26,48,246,15,257,1304
5364,208,134,674,37,347,2467
5365,259,210,144,245,314,2696
5366,33,149,178,211,327,2885
5367,113,202,397,303,196,484
5368,212,247,315,148,91,2763
5369,252,169,1,308,40,418
5370,209,174,630,108,319,2142
5371,189,182,655,83,191,775
5372,262,271,727,156,2,1801
5373,234,72,660,236,1,2078
5374,298,96,79,146,212,138
5375,105,152,515,321,75,87
5376,14,259,349,53,159,376
5377,76,156,624,99,219,2355
5378,63,109,10,253,383,451
5379,28,260,219,114,365,1767
5380,26,127,580,87,283,1035
5381,165,232,560,244,21,1224
5382,7,274,207,213,74,3000
5383,139,253,624,337,224,1936
5384,9,142,294,281,204,2661
5385,143,233,98,130,262,2262
5386,83,254,784,69,278,2894
5387,267,61,482,331,350,2990
5388,39,117,418,8,386,821
5389,164,222,672,305,181,276
5390,149,188,255,146,383,240
5391,159,98,82,88,21,12
5392,197,134,502,366,108,1558
5393,202,81,40,91,240,1617
5394,276,246,533,257,184,206
5395,259,269,223,291,376,2900
